Date,Word,Count
2020-03-18,conclusions,135
2020-03-18,signal,130
2020-03-18,years,129
2020-03-18,clinical,129
2020-03-18,voice,128
2020-03-18,number,127
2020-03-18,patients,127
2020-03-18,communication,124
2020-03-18,rate,123
2020-03-18,potential,116
2020-03-18,higher,113
2020-03-19,participants,169
2020-03-19,abstract,167
2020-03-19,noise,150
2020-03-19,children,146
2020-03-19,conclusions,138
2020-03-19,signal,131
2020-03-19,years,131
2020-03-19,clinical,130
2020-03-19,voice,129
2020-03-19,patients,129
2020-03-19,number,128
2020-03-19,communication,125
2020-03-19,rate,123
2020-03-19,potential,117
2020-03-19,perception,115
2020-03-20,participants,171
2020-03-20,abstract,167
2020-03-20,noise,150
2020-03-20,children,146
2020-03-20,conclusions,138
2020-03-20,clinical,133
2020-03-20,signal,132
2020-03-20,years,132
2020-03-20,patients,131
2020-03-20,voice,130
2020-03-20,number,129
2020-03-20,communication,128
2020-03-20,rate,124
2020-03-20,potential,119
2020-03-20,perception,116
2020-03-21,participants,171
2020-03-21,abstract,167
2020-03-21,noise,150
2020-03-21,children,146
2020-03-21,conclusions,138
2020-03-21,clinical,134
2020-03-21,signal,132
2020-03-21,years,132
2020-03-21,patients,132
2020-03-21,voice,131
2020-03-21,communication,130
2020-03-21,number,129
2020-03-21,rate,124
2020-03-21,potential,119
2020-03-21,perception,116
2020-03-22,participants,171
2020-03-22,abstract,168
2020-03-22,noise,150
2020-03-22,children,147
2020-03-22,conclusions,138
2020-03-22,clinical,134
2020-03-22,signal,133
2020-03-22,years,132
2020-03-22,patients,132
2020-03-22,voice,131
2020-03-22,communication,131
2020-03-22,number,130
2020-03-22,rate,126
2020-03-22,potential,120
2020-03-22,perception,116
2020-03-23,participants,175
2020-03-23,abstract,169
2020-03-23,noise,150
2020-03-23,children,149
2020-03-23,conclusions,140
2020-03-23,clinical,137
2020-03-23,years,135
2020-03-23,patients,135
2020-03-23,signal,133
2020-03-23,communication,132
2020-03-23,voice,131
2020-03-23,number,131
2020-03-23,rate,126
2020-03-23,potential,123
2020-03-23,perception,120
2020-03-24,participants,176
2020-03-24,abstract,169
2020-03-24,noise,150
2020-03-24,children,150
2020-03-24,conclusions,140
2020-03-24,clinical,137
2020-03-24,years,136
2020-03-24,patients,136
2020-03-24,signal,133
2020-03-24,voice,133
2020-03-24,communication,132
2020-03-24,number,131
2020-03-24,rate,126
2020-03-24,potential,125
2020-03-24,perception,120
2020-03-25,participants,178
2020-03-25,abstract,171
2020-03-25,noise,153
2020-03-25,children,150
2020-03-25,conclusions,140
2020-03-25,patients,139
2020-03-25,years,138
2020-03-25,clinical,137
2020-03-25,signal,135
2020-03-25,voice,134
2020-03-25,communication,133
2020-03-25,number,132
2020-03-25,rate,127
2020-03-25,potential,127
2020-03-25,perception,123
2020-03-26,participants,179
2020-03-26,abstract,171
2020-03-26,noise,154
2020-03-26,children,150
2020-03-26,conclusions,142
2020-03-26,patients,140
2020-03-26,years,139
2020-03-26,clinical,139
2020-03-26,signal,136
2020-03-26,voice,136
2020-03-26,number,134
2020-03-26,communication,133
2020-03-26,potential,129
2020-03-26,rate,127
2020-03-26,perception,123
2020-03-27,participants,181
2020-03-27,abstract,171
2020-03-27,noise,155
2020-03-27,children,150
2020-03-27,conclusions,142
2020-03-27,patients,140
2020-03-27,clinical,140
2020-03-27,years,139
2020-03-27,voice,137
2020-03-27,signal,136
2020-03-27,number,135
2020-03-27,communication,134
2020-03-27,potential,130
2020-03-27,rate,127
2020-03-27,perception,123
2020-03-28,participants,181
2020-03-28,abstract,171
2020-03-28,noise,155
2020-03-28,children,151
2020-03-28,conclusions,143
2020-03-28,patients,140
2020-03-28,clinical,140
2020-03-28,years,139
2020-03-28,voice,137
2020-03-28,number,137
2020-03-28,signal,136
2020-03-28,communication,134
2020-03-28,potential,131
2020-03-28,rate,128
2020-03-28,perception,123
2020-03-29,participants,181
2020-03-29,abstract,172
2020-03-29,noise,156
2020-03-29,children,151
2020-03-29,conclusions,143
2020-03-29,patients,140
2020-03-29,clinical,140
2020-03-29,years,139
2020-03-29,voice,138
2020-03-29,number,138
2020-03-29,signal,136
2020-03-29,communication,135
2020-03-29,potential,131
2020-03-29,rate,128
2020-03-29,perception,123
2020-03-30,participants,181
2020-03-30,abstract,173
2020-03-30,noise,157
2020-03-30,children,152
2020-03-30,conclusions,143
2020-03-30,patients,141
2020-03-30,clinical,141
2020-03-30,voice,140
2020-03-30,years,139
2020-03-30,number,138
2020-03-30,signal,136
2020-03-30,communication,136
2020-03-30,potential,132
2020-03-30,rate,130
2020-03-30,perception,124
2020-03-31,participants,186
2020-03-31,abstract,173
2020-03-31,noise,160
2020-03-31,children,154
2020-03-31,conclusions,146
2020-03-31,clinical,144
2020-03-31,patients,142
2020-03-31,voice,141
2020-03-31,years,140
2020-03-31,communication,139
2020-03-31,number,138
2020-03-31,potential,137
2020-03-31,signal,136
2020-03-31,rate,132
2020-03-31,perception,125
2020-04-01,participants,196
2020-04-01,abstract,179
2020-04-01,noise,169
2020-04-01,children,163
2020-04-01,patients,156
2020-04-01,clinical,155
2020-04-01,voice,153
2020-04-01,communication,152
2020-04-01,conclusions,151
2020-04-01,number,150
2020-04-01,signal,147
2020-04-01,potential,146
2020-04-01,years,144
2020-04-01,rate,141
2020-04-01,higher,139
2020-04-02,participants,201
2020-04-02,abstract,190
2020-04-02,noise,172
2020-04-02,children,163
2020-04-02,patients,159
2020-04-02,clinical,157
2020-04-02,voice,155
2020-04-02,communication,155
2020-04-02,conclusions,155
2020-04-02,signal,152
2020-04-02,number,151
2020-04-02,potential,148
2020-04-02,years,145
2020-04-02,rate,141
2020-04-02,higher,139
2020-04-03,participants,205
2020-04-03,abstract,193
2020-04-03,noise,175
2020-04-03,children,166
2020-04-03,patients,161
2020-04-03,clinical,160
2020-04-03,communication,157
2020-04-03,voice,156
2020-04-03,conclusions,156
2020-04-03,signal,154
2020-04-03,number,153
2020-04-03,potential,152
2020-04-03,years,145
2020-04-03,higher,145
2020-04-03,rate,141
2020-04-04,participants,205
2020-04-04,abstract,193
2020-04-04,noise,175
2020-04-04,children,166
2020-04-04,patients,161
2020-04-04,clinical,160
2020-04-04,communication,157
2020-04-04,voice,156
2020-04-04,conclusions,156
2020-04-04,signal,154
2020-04-04,number,153
2020-04-04,potential,152
2020-04-04,years,146
2020-04-04,higher,146
2020-04-04,rate,142
2020-04-05,participants,206
2020-04-05,abstract,193
2020-04-05,noise,176
2020-04-05,children,166
2020-04-05,patients,162
2020-04-05,clinical,161
2020-04-05,communication,158
2020-04-05,conclusions,157
2020-04-05,voice,156
2020-04-05,signal,156
2020-04-05,number,153
2020-04-05,potential,152
2020-04-05,years,146
2020-04-05,higher,146
2020-04-05,rate,143
2020-04-06,participants,208
2020-04-06,abstract,196
2020-04-06,noise,177
2020-04-06,children,167
2020-04-06,patients,164
2020-04-06,clinical,162
2020-04-06,communication,158
2020-04-06,conclusions,157
2020-04-06,voice,156
2020-04-06,signal,156
2020-04-06,number,155
2020-04-06,potential,154
2020-04-06,years,148
2020-04-06,higher,147
2020-04-06,rate,143
2020-04-07,participants,209
2020-04-07,abstract,196
2020-04-07,noise,178
2020-04-07,children,171
2020-04-07,patients,165
2020-04-07,clinical,163
2020-04-07,communication,161
2020-04-07,conclusions,161
2020-04-07,voice,156
2020-04-07,signal,156
2020-04-07,number,155
2020-04-07,potential,155
2020-04-07,higher,151
2020-04-07,years,150
2020-04-07,rate,147
2020-04-08,participants,212
2020-04-08,abstract,197
2020-04-08,noise,181
2020-04-08,children,171
2020-04-08,patients,166
2020-04-08,clinical,163
2020-04-08,communication,163
2020-04-08,conclusions,162
2020-04-08,voice,156
2020-04-08,signal,156
2020-04-08,potential,156
2020-04-08,number,155
2020-04-08,higher,152
2020-04-08,years,152
2020-04-08,rate,149
2020-04-09,participants,213
2020-04-09,abstract,198
2020-04-09,noise,182
2020-04-09,children,171
2020-04-09,patients,166
2020-04-09,communication,164
2020-04-09,clinical,163
2020-04-09,conclusions,162
2020-04-09,signal,158
2020-04-09,voice,157
2020-04-09,number,157
2020-04-09,potential,156
2020-04-09,years,153
2020-04-09,higher,152
2020-04-09,rate,149
2020-04-10,participants,213
2020-04-10,abstract,198
2020-04-10,noise,182
2020-04-10,children,171
2020-04-10,patients,167
2020-04-10,communication,164
2020-04-10,clinical,163
2020-04-10,conclusions,162
2020-04-10,voice,159
2020-04-10,signal,158
2020-04-10,number,158
2020-04-10,potential,157
2020-04-10,years,154
2020-04-10,higher,152
2020-04-10,rate,149
2020-04-11,participants,214
2020-04-11,abstract,199
2020-04-11,noise,183
2020-04-11,children,171
2020-04-11,patients,168
2020-04-11,communication,164
2020-04-11,clinical,163
2020-04-11,conclusions,163
2020-04-11,voice,160
2020-04-11,signal,158
2020-04-11,number,158
2020-04-11,potential,157
2020-04-11,years,154
2020-04-11,higher,152
2020-04-11,rate,149
2020-04-13,participants,215
2020-04-13,abstract,199
2020-04-13,noise,184
2020-04-13,children,172
2020-04-13,patients,168
2020-04-13,communication,164
2020-04-13,clinical,163
2020-04-13,conclusions,163
2020-04-13,voice,161
2020-04-13,signal,158
2020-04-13,number,158
2020-04-13,potential,158
2020-04-13,years,155
2020-04-13,higher,152
2020-04-13,rate,151
2020-04-14,participants,217
2020-04-14,abstract,201
2020-04-14,noise,188
2020-04-14,patients,174
2020-04-14,children,173
2020-04-14,clinical,165
2020-04-14,conclusions,165
2020-04-14,communication,164
2020-04-14,voice,162
2020-04-14,signal,160
2020-04-14,number,160
2020-04-14,potential,158
2020-04-14,years,158
2020-04-14,rate,154
2020-04-14,higher,152
2020-04-15,participants,222
2020-04-15,abstract,205
2020-04-15,noise,189
2020-04-15,children,177
2020-04-15,patients,174
2020-04-15,conclusions,168
2020-04-15,communication,167
2020-04-15,clinical,165
2020-04-15,voice,165
2020-04-15,signal,162
2020-04-15,number,161
2020-04-15,years,160
2020-04-15,potential,158
2020-04-15,rate,155
2020-04-15,higher,153
2020-04-16,participants,224
2020-04-16,abstract,205
2020-04-16,noise,189
2020-04-16,children,178
2020-04-16,patients,176
2020-04-16,conclusions,170
2020-04-16,communication,167
2020-04-16,clinical,166
2020-04-16,voice,165
2020-04-16,signal,163
2020-04-16,number,163
2020-04-16,potential,161
2020-04-16,years,160
2020-04-16,rate,156
2020-04-16,higher,155
2020-04-17,participants,226
2020-04-17,abstract,207
2020-04-17,noise,190
2020-04-17,patients,180
2020-04-17,children,179
2020-04-17,conclusions,174
2020-04-17,communication,168
2020-04-17,clinical,168
2020-04-17,signal,167
2020-04-17,voice,166
2020-04-17,number,165
2020-04-17,potential,165
2020-04-17,years,160
2020-04-17,rate,157
2020-04-17,higher,155
2020-04-18,participants,227
2020-04-18,abstract,207
2020-04-18,noise,191
2020-04-18,patients,182
2020-04-18,children,180
2020-04-18,conclusions,177
2020-04-18,communication,169
2020-04-18,clinical,168
2020-04-18,signal,167
2020-04-18,voice,167
2020-04-18,potential,167
2020-04-18,number,166
2020-04-18,years,161
2020-04-18,rate,158
2020-04-18,higher,155
2020-04-19,participants,227
2020-04-19,abstract,208
2020-04-19,noise,191
2020-04-19,patients,182
2020-04-19,children,180
2020-04-19,conclusions,177
2020-04-19,communication,169
2020-04-19,clinical,168
2020-04-19,signal,167
2020-04-19,voice,167
2020-04-19,potential,167
2020-04-19,number,167
2020-04-19,years,161
2020-04-19,rate,158
2020-04-19,higher,156
2020-04-20,participants,231
2020-04-20,abstract,209
2020-04-20,noise,193
2020-04-20,patients,182
2020-04-20,children,180
2020-04-20,conclusions,179
2020-04-20,communication,172
2020-04-20,clinical,169
2020-04-20,number,169
2020-04-20,signal,168
2020-04-20,potential,168
2020-04-20,voice,167
2020-04-20,years,162
2020-04-20,rate,162
2020-04-20,social,159
2020-04-21,participants,239
2020-04-21,abstract,210
2020-04-21,noise,194
2020-04-21,patients,182
2020-04-21,children,180
2020-04-21,conclusions,180
2020-04-21,communication,173
2020-04-21,voice,173
2020-04-21,number,171
2020-04-21,signal,170
2020-04-21,clinical,169
2020-04-21,potential,169
2020-04-21,years,164
2020-04-21,rate,164
2020-04-21,social,161
2020-04-22,participants,242
2020-04-22,abstract,212
2020-04-22,noise,194
2020-04-22,patients,183
2020-04-22,children,181
2020-04-22,conclusions,180
2020-04-22,communication,175
2020-04-22,voice,175
2020-04-22,number,173
2020-04-22,signal,170
2020-04-22,clinical,170
2020-04-22,potential,170
2020-04-22,years,166
2020-04-22,rate,166
2020-04-22,social,161
2020-04-23,participants,242
2020-04-23,abstract,213
2020-04-23,noise,194
2020-04-23,patients,183
2020-04-23,children,181
2020-04-23,conclusions,180
2020-04-23,voice,177
2020-04-23,communication,175
2020-04-23,number,173
2020-04-23,signal,171
2020-04-23,clinical,171
2020-04-23,potential,170
2020-04-23,years,166
2020-04-23,rate,166
2020-04-23,social,161
2020-04-24,participants,243
2020-04-24,abstract,213
2020-04-24,noise,196
2020-04-24,patients,185
2020-04-24,children,182
2020-04-24,conclusions,182
2020-04-24,voice,180
2020-04-24,communication,176
2020-04-24,number,175
2020-04-24,clinical,174
2020-04-24,potential,173
2020-04-24,signal,171
2020-04-24,years,168
2020-04-24,rate,167
2020-04-24,social,164
2020-04-25,participants,245
2020-04-25,abstract,215
2020-04-25,noise,196
2020-04-25,patients,185
2020-04-25,children,184
2020-04-25,conclusions,182
2020-04-25,voice,180
2020-04-25,communication,178
2020-04-25,number,176
2020-04-25,clinical,176
2020-04-25,signal,174
2020-04-25,potential,173
2020-04-25,rate,169
2020-04-25,years,168
2020-04-25,social,164
2020-04-26,participants,245
2020-04-26,abstract,215
2020-04-26,noise,197
2020-04-26,patients,185
2020-04-26,children,185
2020-04-26,conclusions,182
2020-04-26,voice,180
2020-04-26,communication,178
2020-04-26,clinical,177
2020-04-26,number,176
2020-04-26,signal,175
2020-04-26,potential,173
2020-04-26,rate,170
2020-04-26,years,168
2020-04-26,social,164
2020-04-27,participants,247
2020-04-27,abstract,218
2020-04-27,noise,200
2020-04-27,patients,187
2020-04-27,children,186
2020-04-27,conclusions,184
2020-04-27,voice,180
2020-04-27,communication,179
2020-04-27,clinical,178
2020-04-27,number,177
2020-04-27,signal,177
2020-04-27,potential,173
2020-04-27,rate,170
2020-04-27,years,169
2020-04-27,human,165
2020-04-28,participants,250
2020-04-28,abstract,219
2020-04-28,noise,203
2020-04-28,patients,189
2020-04-28,children,188
2020-04-28,conclusions,187
2020-04-28,voice,182
2020-04-28,communication,180
2020-04-28,clinical,180
2020-04-28,number,179
2020-04-28,signal,177
2020-04-28,potential,173
2020-04-28,years,172
2020-04-28,rate,170
2020-04-28,human,169
2020-04-29,participants,250
2020-04-29,abstract,225
2020-04-29,noise,204
2020-04-29,patients,191
2020-04-29,children,190
2020-04-29,conclusions,188
2020-04-29,voice,184
2020-04-29,communication,182
2020-04-29,clinical,182
2020-04-29,number,179
2020-04-29,signal,178
2020-04-29,potential,175
2020-04-29,years,173
2020-04-29,rate,171
2020-04-29,human,169
2020-04-30,participants,251
2020-04-30,abstract,225
2020-04-30,noise,204
2020-04-30,patients,193
2020-04-30,children,191
2020-04-30,conclusions,188
2020-04-30,voice,185
2020-04-30,communication,184
2020-04-30,clinical,182
2020-04-30,number,181
2020-04-30,signal,179
2020-04-30,potential,178
2020-04-30,rate,177
2020-04-30,years,173
2020-04-30,social,170
2020-05-01,participants,266
2020-05-01,noise,254
2020-05-01,experiments,243
2020-05-01,rate,235
2020-05-01,abstract,231
2020-05-01,signal,231
2020-05-01,voice,219
2020-05-01,experimental,218
2020-05-01,speakers,216
2020-05-01,communication,213
2020-05-01,number,212
2020-05-01,speaker,209
2020-05-01,dataset,207
2020-05-01,input,203
2020-05-01,trained,203
2020-05-02,participants,268
2020-05-02,noise,255
2020-05-02,experiments,246
2020-05-02,rate,235
2020-05-02,signal,232
2020-05-02,abstract,231
2020-05-02,voice,219
2020-05-02,experimental,218
2020-05-02,speakers,216
2020-05-02,communication,213
2020-05-02,number,212
2020-05-02,speaker,209
2020-05-02,dataset,209
2020-05-02,input,203
2020-05-02,trained,203
2020-05-03,participants,271
2020-05-03,noise,255
2020-05-03,experiments,246
2020-05-03,abstract,240
2020-05-03,rate,236
2020-05-03,signal,232
2020-05-03,voice,219
2020-05-03,experimental,218
2020-05-03,speakers,217
2020-05-03,communication,216
2020-05-03,number,212
2020-05-03,speaker,210
2020-05-03,dataset,210
2020-05-03,conditions,205
2020-05-03,children,204
2020-05-04,participants,275
2020-05-04,noise,258
2020-05-04,experiments,247
2020-05-04,abstract,241
2020-05-04,rate,238
2020-05-04,signal,233
2020-05-04,voice,222
2020-05-04,experimental,220
2020-05-04,speakers,220
2020-05-04,communication,218
2020-05-04,speaker,214
2020-05-04,number,213
2020-05-04,dataset,210
2020-05-04,conditions,209
2020-05-04,children,207
2020-05-05,participants,277
2020-05-05,noise,259
2020-05-05,experiments,247
2020-05-05,abstract,242
2020-05-05,rate,239
2020-05-05,signal,233
2020-05-05,voice,222
2020-05-05,experimental,220
2020-05-05,speakers,220
2020-05-05,communication,219
2020-05-05,speaker,214
2020-05-05,number,213
2020-05-05,dataset,211
2020-05-05,conditions,209
2020-05-05,children,209
2020-05-06,participants,278
2020-05-06,noise,260
2020-05-06,experiments,247
2020-05-06,abstract,245
2020-05-06,rate,240
2020-05-06,signal,234
2020-05-06,voice,225
2020-05-06,experimental,220
2020-05-06,speakers,220
2020-05-06,communication,220
2020-05-06,speaker,214
2020-05-06,number,213
2020-05-06,children,212
2020-05-06,dataset,211
2020-05-06,conditions,210
2020-05-07,participants,280
2020-05-07,noise,262
2020-05-07,experiments,248
2020-05-07,abstract,248
2020-05-07,rate,242
2020-05-07,signal,234
2020-05-07,voice,227
2020-05-07,experimental,223
2020-05-07,speakers,222
2020-05-07,communication,221
2020-05-07,speaker,217
2020-05-07,number,215
2020-05-07,dataset,214
2020-05-07,children,213
2020-05-07,conditions,212
2020-05-08,participants,280
2020-05-08,noise,263
2020-05-08,abstract,249
2020-05-08,experiments,248
2020-05-08,rate,242
2020-05-08,signal,234
2020-05-08,voice,227
2020-05-08,experimental,223
2020-05-08,speakers,222
2020-05-08,communication,222
2020-05-08,speaker,218
2020-05-08,number,215
2020-05-08,dataset,214
2020-05-08,children,214
2020-05-08,conditions,212
2020-05-10,participants,282
2020-05-10,noise,264
2020-05-10,abstract,249
2020-05-10,experiments,249
2020-05-10,rate,242
2020-05-10,signal,235
2020-05-10,voice,228
2020-05-10,experimental,225
2020-05-10,speakers,223
2020-05-10,communication,222
2020-05-10,speaker,220
2020-05-10,number,215
